2022-10-21T11:45:35Z;1ELS0208029962;0.00;2431.00;232.80;235.10;234.80;3.61;3.52;3.29;1628537.00;3937463.00;216906.00;1164302.00;
2022-10-21T11:45:35Z;1ELS0208029975;25.00;0.00;235.00;234.60;233.50;2.17;4.68;2.35;607496.00;5032885.00;189226.00;782964.00;
2022-10-21T11:45:40Z;1ELS0208029962;0.00;2422.00;233.00;235.00;235.10;3.60;3.51;3.27;1628537.00;3937466.00;216906.00;1164302.00;
2022-10-21T11:45:40Z;1ELS0208029975;16.00;0.00;235.20;234.60;233.60;2.19;4.67;2.35;607496.00;5032885.00;189226.00;782964.00;
2022-10-21T11:45:45Z;1ELS0208029962;0.00;2426.00;233.00;235.20;235.10;3.60;3.51;3.28;1628537.00;3937470.00;216906.00;1164302.00;
2022-10-21T11:45:45Z;1ELS0208029975;10.00;0.00;235.20;234.30;233.70;2.19;4.66;2.37;607496.00;5032885.00;189226.00;782965.00;
2022-10-21T11:45:50Z;1ELS0208029962;0.00;2433.00;232.70;235.10;235.20;3.62;3.52;3.29;1628537.00;3937473.00;216906.00;1164302.00;
2022-10-21T11:45:50Z;1ELS0208029975;19.00;0.00;235.00;234.90;233.50;2.19;4.67;2.36;607496.00;5032885.00;189226.00;782965.00;
2022-10-21T11:45:55Z;1ELS0208029962;0.00;2403.00;232.70;235.10;235.30;3.57;3.48;3.25;1628537.00;3937477.00;216906.00;1164302.00;
2022-10-21T11:45:55Z;1ELS0208029975;21.00;0.00;235.00;234.70;233.40;2.19;4.65;2.33;607496.00;5032885.00;189226.00;782965.00;
2022-10-21T11:46:00Z;1ELS0208029962;0.00;2378.00;233.50;232.20;235.70;3.54;3.45;3.22;1628537.00;3937480.00;216906.00;1164302.00;
2022-10-21T11:46:00Z;1ELS0208029975;28.00;0.00;232.50;235.20;233.80;2.17;4.66;2.35;607496.00;5032885.00;189226.00;782966.00;
2022-10-21T11:46:05Z;1ELS0208029962;0.00;2376.00;233.00;233.90;235.50;3.54;3.44;3.22;1628537.00;3937483.00;216906.00;1164302.00;
2022-10-21T11:46:05Z;1ELS0208029975;8.00;0.00;234.00;235.10;233.70;2.20;4.64;2.38;607496.00;5032885.00;189226.00;782966.00;
